smiles,best_name,monomer_type,has_fluorine,n_f_atoms,has_cf3,n_aldehyde,n_amine,n_papers,source,commercial_id,cas,formula,is_aldehyde,is_amine,is_2d,audit_flag
Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,"3,3'-二溴-[1,1'-联苯]-4,4'-二胺",amine,False,0,False,0,2,0,commercial,YSZC3161,34237-98-4,C12H10Br2N2,False,True,True,
Cl.N=C(N)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"4-(1,2,2-三苯基乙烯基)苯甲脒",amine,False,0,False,0,1,0,commercial,YSZC3167,2734780-03-9,C27H22N2,False,True,False,fixed
CCCCCCCCCCOc1ccc(-c2cc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)c2)cc1,"4,4'-(4-(癸氧基)苯基)吡啶-2,6-二胺",amine,False,0,False,0,2,0,commercial,YSZC3170,2694833-06-0,C23H30N4O,False,True,True,
Nc1ccccc1C#Cc1cc(C#Cc2ccccc2N)cc(C#Cc2ccccc2N)c1,"2,2',2''-(苯-1,3,5-三基三(乙炔-2,1-二基))三苯胺",amine,False,0,False,0,3,0,commercial,YSZC3174,1027340-24-4,C30H21N3,False,True,True,
Nc1cc2c(cc1N)OCCOCCOc1cc(N)c(N)cc1OCCOCCO2,"6,7,9,10,12,13,15,16,18,19,21,22-十二氢二苯并[b,k][1,4,7,10,13,16,19,22]八氧杂环二十二碳烯-3,11-二胺",amine,False,0,False,0,4,0,commercial,YSZC3184,122942-39-6,C24H32N2O8,False,True,True,
Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(N)cc3)n2)cc1,"4,4'-(4-苯基吡啶-2,6-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC3189,312491-28-4,C24H19N3,False,True,True,
Nc1nc(N)nc(-c2ccc(-c3nc(N)nc(N)n3)cc2)n1,"6,6'-(1,4-亚苯基)双(1,3,5-三嗪-2,4-二胺)",amine,False,0,False,0,4,0,commercial,YSZC3208,5547-49-9,C12H12N12,False,True,True,
Nc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(N)cc5)c(=O)c4cc3c2=O)cc1,"2,6-双(4-氨基苯基)吡咯并[3,4-d]异吲哚-1,3,5,7(2H,6H)-四酮",amine,False,0,False,0,2,0,commercial,YSZC3210,49629-50-7,C28H18N4O4,False,True,True,
Nc1ccc(-c2cc(-c3ccc(N)cc3)c(O)c(-c3ccc(N)cc3)c2)cc1,"4,4''-二氨基-5-(4-氨基苯基)-[1,1':3',1''-三联苯]-2-醇",amine,False,0,False,0,3,0,commercial,YSZC3214,2271247-13-1,C24H21N3O,False,True,True,
CC(C)(C)OC(=O)N1CCCC1COc1c(-c2ccc(N)cc2)cc(-c2ccc(N)cc2)cc1-c1ccc(N)cc1,"叔丁基[2-((4,4''-二氨基-5-(4-氨基苯基)-[1,1':3',1''-三联苯]-4-基)氧基)乙基]氨基甲酸酯",amine,False,0,False,0,3,0,commercial,YSZC3215,2116475-68-2,C31H34N4O3,False,True,True,
Cc1cccc(C(=O)C(=O)c2ccc3ncnn3c2)n1,"2,3,6,7-四氨基蒽醌-9,10-二酮",other,False,0,False,0,0,0,commercial,YSCK0803,nan,C14H10N4O2,False,False,False,review
COc1c(CN)c(OC)c(CN)c(OC)c1CN,"(2,4,6-三甲氧基苯-1,3,5-三基)三甲胺",amine,False,0,False,0,3,0,commercial,YSZC3221,1001404-25-6,C12H21N3O3,False,True,True,
COC(=O)C1CC(Oc2c(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)cc2-c2ccc(N)cc2)CN1C(=O)OC(C)(C)C,"(2S,4R)-1-叔丁基-2-甲基-4-((4,4''-二氨基-5-(4-氨基苯基)-[1,1':3',1''-三联苯]-4-基)氧基)吡咯烷-1,2-二甲酸酯",amine,False,0,False,0,3,0,commercial,YSZC3224,2116475-69-3,C36H42N4O5,False,True,True,
COC(=O)C1CC(OCc2c(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)cc2-c2ccc(N)cc2)CN1C(=O)OC(C)(C)C,"(2S,4S)-1-叔丁基-2-甲基-4-((4,4''-二氨基-5-(4-氨基苯基)-[1,1':3',1''-三联苯]-4-基)氧基)吡咯烷-1,2-二甲酸酯",amine,False,0,False,0,3,0,commercial,YSZC3225,2116475-70-6,C36H42N4O5,False,True,True,
Nc1ccc(-c2cc(Br)cc(-c3ccc(N)cc3)c2)cc1,"5'-溴-[1,1':3',1''-三联苯]-4,4''-二胺",amine,False,0,False,0,2,0,commercial,YSZC3267,2337335-29-0,C18H15BrN2,False,True,True,
Nc1ccc(-c2ccc(C(c3ccc(-c4ccc(N)cc4F)cc3)(c3ccc(-c4ccc(N)cc4F)cc3)c3ccc(-c4ccc(N)cc4F)cc3)cc2)c(F)c1,"4',4''',4''''',4'''''''-甲烷四基四(2-氟-1,1'-联苯)-4-胺",amine,True,4,False,0,4,0,commercial,YSZC3277,2739864-55-0,C49H36F4N4,False,True,True,
CC1(C)OB(c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)OC1(C)C,"5',4,4',5,5'-四甲基-1,3,2-二氧杂硼烷-2-基(1,1':3',1''-三联苯)-4,4''-二胺",amine,False,0,False,0,2,0,commercial,YSZC3265,nan,C24H27BN2O2,False,True,True,
N#Cc1sc2sc(C#N)c(N)c2c1N,"3,4-二氨基噻吩并[2,3-b]噻吩-2,5-二甲腈",amine,False,0,False,0,2,0,commercial,YSWG515,3954-26-5,C8H4N4S2,False,True,True,
NC1=CC(=O)C(N)=CC1=O,"2,5-二氨基-2,5-环己二烯-1,4-二酮",amine,False,0,False,0,2,0,commercial,YSCK0001,1521-06-8,C6H6N2O2,False,True,True,
Nc1ccc2cc3ccc(N)cc3nc2c1,"3,6-二氨基吖啶",amine,False,0,False,0,2,0,commercial,YSCHO132,92-62-6,C13H11N3,False,True,True,
Cl.Cl.Cl.Nc1cc2nc3cc(N)c(N)cc3nc2cc1N.Nc1cc2nc3cc(N)c(N)cc3nc2cc1N,"2,3,7,8-四氨基吩嗪盐酸盐",amine,False,0,False,0,8,0,commercial,YSWG908,260354-29-8,C12H12N6·1.5HCl,False,True,True,
Cn1ccnc1-c1nccn1CCCCCCN,"6-(1'-甲基-1H,1'H-2,2'-联咪唑-1-基)己-1-胺",amine,False,0,False,0,1,0,commercial,YSCHO297,874116-35-5,C13H23N5,False,True,False,fixed
NNC(=O)c1ccc(-c2cc(-c3ccc(C(=O)NN)cc3)cc(-c3ccc(C(=O)NN)cc3)c2)cc1,"5,5'-(4-肼基羰基苯基)-[1,1':3',1''-三联苯]-4,4''-二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC1531,1332896-69-1,C28H26N6O4,False,False,True,fixed
NNC(=O)c1ccc(-c2ccc(C(=O)NN)cn2)nc1,"[2,2'-联吡啶]-5,5'-二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC3430,63361-67-1,C12H10N6O2,False,False,True,fixed
CSc1ccc(C(C)=O)c(N)c1,1-(2-氨基-4-(甲硫基)苯基)乙-1-酮,amine,False,0,False,0,1,0,commercial,YSCK0299,1566362-28-4,C9H11NOS,False,True,False,fixed
Nc1cc2c(cc1N)OCCOCCOCCOCCO2,"2,3,5,6,8,9,11,12-八氢苯并[1,4,7,10,13]五氧杂环十五碳-15,16-二胺",amine,False,0,False,0,2,0,commercial,YSZC3650,102818-74-6,C16H24N2O5,False,True,True,
Nc1ccc(OCC(COc2ccc(N)cc2)(COc2ccc(N)cc2)COc2ccc(N)cc2)cc1,"4,4'-[2,2-双(4-氨基苯氧基)甲基]-1,3-丙二基]双(氧基)双苯胺",amine,False,0,False,0,4,0,commercial,YSZC286,60713-81-7,C29H32N4O4,False,True,True,
Nc1ccc2ccc3c(N)ccc4ccc1c2c43,"1,6-二氨基芘",amine,False,0,False,0,2,0,commercial,YSZC2830,14923-84-3,C16H12N2,False,True,True,
Nc1ccc(-c2ccc3c(c2)[nH]c2cc(-c4ccc(N)cc4)ccc23)cc1,"4,4'-(9H-咔唑-2,7-基)二苯胺",amine,False,0,False,0,2,0,commercial,YSCK0748,1902127-03-0,C24H19N3,False,True,True,
Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3cc(-c4cc(-c5ccc(N)cc5)cc(-c5ccc(N)cc5)c4)c4ccc5c(-c6cc(-c7ccc(N)cc7)cc(-c7ccc(N)cc7)c6)cc(-c6cc(-c7ccc(N)cc7)cc(-c7ccc(N)cc7)c6)c6ccc3c4c65)c2)cc1,"5,5',5'',5'''-(芘-1,3,6,8-四基)四{[1,1'-联苯]-4,4'-二胺}",amine,False,0,False,0,8,0,commercial,YSZC3661,2797253-55-3,C60H44N4,False,True,True,
CCc1c(CN)c(CC)c(CN)c(CC)c1CN.Cl.Cl.Cl,"2,4,6-三乙基-1,3,5-苯三胺三盐酸盐",amine,False,0,False,0,3,0,commercial,YSZC3423,190779-64-7,C12H24Cl3N3,False,True,True,
Nc1ccc(C(=O)C(=O)c2ccc(N)cc2)cc1,"1,2-双(4-氨基苯基)乙烷-1,2-二酮",amine,False,0,False,0,2,0,commercial,YSZCJ090,29602-15-1,C14H12N2O2,False,True,True,
NNC(=O)c1cc(Cc2ccccc2)cc(C(=O)NN)c1,5-苄基邻苯二甲酰肼,amine,False,0,False,0,0,0,commercial,YSZC4009,2113694-50-9,C15H16N4O2,False,False,True,fixed
CCCOc1cc(-c2cc(-c3ccc(C(=O)NN)c(OCCC)c3)cc(-c3ccc(C(=O)NN)c(OCCC)c3)c2)ccc1C(=O)NN,"5'-(4-(羟基羰基)-3-异丙氧基苯基)-3,3''-二丙氧基-[1,1':3',1''-三联苯]-4,4''-二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC844,2413016-98-3,C39H44N4O8,False,False,True,fixed
Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,4-氨基-4'-硝基联苯,amine,False,0,False,0,1,0,commercial,YSZC322,1211-40-1,C12H10N2O2,False,True,False,fixed
Cc1c(C)c(N)c2[nH]cnc2c1N,"4,7-二氨基-5,6-二甲基苯并咪唑",amine,False,0,False,0,2,0,commercial,YSZCR181,85311-39-3,C9H12N4,False,True,True,
Nc1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(N)cc4)cc3)c3ccc(C#Cc4ccc(N)cc4)cc3)cc2)cc1,三(4-(4-氨基苯基)乙炔基苯基)胺,amine,False,0,False,0,3,0,commercial,YSZCR217,2166310-88-7,C42H30N4,False,True,True,
NNC(=O)c1ccc(N(c2ccc(C(=O)NN)cc2)c2ccc(C(=O)NN)cc2)cc1,"4,4',4''-次氮基三(苯甲酰肼)",amine,False,0,False,0,0,0,commercial,YSZCG112,223591-21-7,C21H21N7O3,False,False,True,fixed
Nc1ccc2ccc(N)cc2c1,"2,7-萘二胺",amine,False,0,False,0,2,0,commercial,YSZCJ083,613-76-3,C10H10N2,False,True,True,
NNC(=O)c1ccc2ccc3ccc(C(=O)NN)nc3c2n1,"1,10-菲咯啉-2,9-二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC3776,137372-06-6,C14H12N6O2,False,False,True,fixed
Nc1ccccc1CN(Cc1ccccc1N)Cc1ccccc1N,"2-氨基-N,N-双[(2-氨基苯基)甲基]苯甲胺",amine,False,0,False,0,3,0,commercial,YSCK0963,222638-73-5,C21H25N5,False,True,True,
Nc1ccc(-c2cc3cc(N)ccc3o2)cc1,2-(4-氨基苯基)-5-苯并呋喃胺,amine,False,0,False,0,2,0,commercial,YSZC3129,84102-58-9,C16H12N2O,False,True,True,
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N)cc1,"9-(4-苯胺基)-3,6-二叔丁基咔唑",amine,False,0,False,0,1,0,commercial,YSCK1002,255829-30-2,C28H34N2,False,True,False,fixed
Nc1ccc2c(c1)OCCOCCOCCOCCOCCO2,4'-氨基苯并-18-冠醚-6,amine,False,0,False,0,1,0,commercial,YSZC3372,68941-06-0,C14H21NO6,False,True,False,fixed
COCCOCCOc1cc(C(=O)NN)c(OCCOCCOC)cc1C(=O)NN,"2,5-双[2-(2-甲氧基乙氧基)乙氧基]对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC3781,121839-23-4,C20H32N4O8,False,False,True,fixed
N#Cc1cc(N)c(N)cc1C#N,"4,5-二氨基邻苯二甲腈",amine,False,0,False,0,2,0,commercial,YSWG954,129365-93-1,C8H6N4,False,True,True,
Nc1ccc(C#Cc2ccc(C(=O)O)cc2)cc1,4-(4-氨基苯基乙炔基)苯甲酸,amine,False,0,False,0,1,0,commercial,YSZC3377,910467-92-4,C15H11NO2,False,True,False,fixed
Cl.Cl.Cl.N=C(N)c1ccc(N(c2ccc(C(=N)N)cc2)c2ccc(C(=N)N)cc2)cc1,"4,4',4''-次氮基三苯甲脒盐酸盐",amine,False,0,False,0,3,0,commercial,YSCK1100,116082-39-4,C21H24Cl3N7,False,True,True,
Nc1ccc(-c2nnc(-c3ccc(N)cc3)s2)cc1,"4,4'-(1,3,4-噻二唑-2,5-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSCK1289,2642-62-8,C14H12N4S,False,True,True,
Cl.N=C(N)c1ccc2cc(C(=N)N)ccc2c1,"萘-2,6-二(甲脒)二盐酸盐",amine,False,0,False,0,2,0,commercial,YSCK1295,858436-70-1,C12H14Cl2N4,False,True,True,
Nc1c(F)c(F)c(-c2cc(-c3c(F)c(F)c(N)c(F)c3F)cc(-c3c(F)c(F)c(N)c(F)c3F)c2)c(F)c1F,"5-(4-氨基-2,3,5,6-四氟苯基)-2,2',3',3'',5,5',6,6'-八氟-[1,1':3',1''-三联苯]-4,4''-二胺",amine,True,12,False,0,3,0,commercial,YSCK1304,1872200-99-1,C24H8F12N3,False,True,True,
NC(=O)c1cc(C(N)=O)[nH]n1,"1H-吡唑-3,5-二甲酰胺",amine,False,0,False,0,0,0,commercial,YSZC3872,1397683-79-2,C3H4N4O2,False,False,True,fixed
NCc1ccc(C2OCCO2)cc1,"(4-(1,3-二氧戊环-2-基)苯基)甲胺",amine,False,0,False,0,1,0,commercial,YSCK1241,104566-44-1,C9H11NO2,False,True,False,fixed
C=Cc1ccc(CN)cc1,4-乙烯基苄胺,amine,False,0,False,0,1,0,commercial,YSZC3524,50325-49-0,C9H11N,False,True,False,fixed
Nc1cccc(-c2nc(-c3cccc(N)c3)nc(-c3cccc(N)c3)n2)c1,"2,2',2''-(1,3,5-三嗪-2,4,6-三基)三苯胺",amine,False,0,False,0,3,0,commercial,YSZC1466,247171-74-0,C21H18N6,False,True,True,
Cc1ccc(-c2ccc(CN)cn2)nc1,"(5-甲基-[2,2'-联吡啶]-5-基)甲胺",amine,False,0,False,0,1,0,commercial,YSZC4295,227619-68-3,C11H13N3,False,True,False,fixed
Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,"4,4'-(((9H-芴-9,9-二基)双(4,1-亚苯基))双(氧))二苯胺",amine,False,0,False,0,2,0,commercial,LCZC3232,47823-88-1,C38H30N2O2,False,True,True,
NNC(=O)c1cc(C(=O)NN)c(C(=O)NN)cc1C(=O)NN,"苯-1,2,4,5-四甲酰肼",amine,False,0,False,0,0,0,commercial,YSWG4323,24936-04-7,C10H10N8O4,False,False,True,fixed
Nc1ccc(-c2ccc(N)nc2)cc1,5-(4-氨基苯基)嘧啶-2-胺,amine,False,0,False,0,2,0,commercial,YSWG4325,96721-87-8,C10H10N4,False,True,True,
Nc1ccc(-c2cnc3c(ccc4cc(-c5ccc(N)cc5)cnc43)c2)cc1,"3,8-二(4-氨基苯基)-1,10-邻菲罗啉",amine,False,0,False,0,2,0,commercial,YSZC6004,2387378-83-6,C28H22N4,False,True,True,
NNC(=O)c1cc(C(=O)O)cc(C(=O)NN)c1,"3,5-二肼基羰基苯甲酸",amine,False,0,False,0,0,0,commercial,YSZC3547,2618458-94-7,C9H8N4O4,False,False,True,fixed
Nc1cc(C(=O)O)cc2c(N)cc(C(=O)O)cc12,"4,8-二氨基-2,6-萘二甲酸",amine,False,0,False,0,2,0,commercial,YSZC3912,2226204-96-0,C12H10N2O4,False,True,True,
Nc1ccc(N(c2ccc(N)cc2)c2ccc(-c3ccc(N(c4ccc(N)cc4)c4ccc(N)cc4)cc3)cc2)cc1,"N1,N1'-([1,1'-联苯]-4,4'-二基)双(N1-(4-氨基苯基)苯-1,4-二胺)",amine,False,0,False,0,4,0,commercial,YSZC5022,3547-23-7,C36H32N6,False,True,True,
Nc1ccc2cc3ccccc3cc2c1,2-氨基蒽,amine,False,0,False,0,1,0,commercial,YSZC6231,613-13-8,C14H11N,False,True,False,fixed
Nc1c(N)c2ccccc2c2ccccc12,"9,10-二氨基菲",amine,False,0,False,0,2,0,commercial,YSZC6218,53348-04-2,C14H12N2,False,True,True,
Nc1ccc(-c2cc(-c3ccc(N)nc3)cc(-c3ccc(N)nc3)c2)cn1,"5,5',5''-(苯-1,3,5-三基)三(吡啶-2-胺)",amine,False,0,False,0,3,0,commercial,YSZC5698,2757085-59-7,C21H21N6,False,True,True,
Nc1ccc(-c2ccc(N)cn2)cc1,6-(4-氨基苯基)吡啶-3-胺,amine,False,0,False,0,2,0,commercial,YSZC5747,34295-27-7,C11H11N3,False,True,True,
Nc1cc(N)c(N)cn1,"2,4,5-三氨基吡啶",amine,False,0,False,0,3,0,commercial,YSZC5776,23244-87-3,C5H8N4,False,True,True,
CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(N)ccc2-c2ccc(N)cc21,"9,9-二辛基-2,7-二氨基芴",amine,False,0,False,0,2,0,commercial,YSZC5665,916764-64-2,C29H44N2,False,True,True,
Nc1ccc(-c2nc(-c3ccc(N)s3)nc(-c3ccc(N)s3)n2)s1,"5,5',5''-(1,3,5-三嗪-2,4,6-三基)三(噻吩-2-胺)",amine,False,0,False,0,3,0,commercial,YSZC0378,374692-91-8,C15H15N6S3,False,True,True,
Cc1cc(C)c(N)cc1N,"2,4-二甲基-1,5-苯二胺",amine,False,0,False,0,2,0,commercial,YSZC6100,3134-10-9,C8H12N2,False,True,True,
Nc1ccc(-c2ccc(N)c(F)c2)cc1F,"4,4'-二氨基-3,3'-二氟联苯",amine,True,2,False,0,2,0,commercial,YSZC6102,448-97-5,C12H10F2N2,False,True,True,
Nc1ccc(-c2ccc(-c3ccc(N)nc3)cc2)cn1,"5,5'-(1,4-亚苯基)双(吡啶-2-胺)",amine,False,0,False,0,2,0,commercial,YSZC6128,2375582-48-0,C16H14N4,False,True,True,
Nc1ccc(C#Cc2ccc(-c3nc(-c4ccc(C#Cc5ccc(N)cc5)cc4)nc(-c4ccc(C#Cc5ccc(N)cc5)cc4)n3)cc2)cc1,"4,4',4''-(((1,3,5-三嗪-2,4,6-三基)三(苯-4,1-二基))三(乙炔-2,1-二基))三苯胺",amine,False,0,False,0,3,0,commercial,YSZC6242,2803476-79-9,C45H27N6,False,True,True,
COC(=O)c1nn(-c2ccc(C(C)(C)C)cc2)c(=O)cc1O,"4,4'-二氨基-[1,1'-联苯]-2,2'-二羧酸二甲酯",other,False,0,False,0,0,0,commercial,YSZC6244,149035-34-2,C16H18N2O4,False,False,False,review
NC(=O)c1cc(C(N)=O)cc(C(N)=O)c1,均苯三甲酰胺,amine,False,0,False,0,0,0,commercial,YSZC4953,60541-32-4,C9H9N3O3,False,False,True,fixed
COC(=O)c1cc(N)ccc1N,"2,5-二氨基苯甲酸甲酯",amine,False,0,False,0,2,0,commercial,YSZC6281,49592-84-9,C8H10N2O2,False,True,True,
Nc1nc(N)nc(-c2ccc(-c3c4nc(c(-c5ccc(-c6nc(N)nc(N)n6)cc5)c5ccc([nH]5)c(-c5ccc(-c6nc(N)nc(N)n6)cc5)c5nc(c(-c6ccc(-c7nc(N)nc(N)n7)cc6)c6ccc3[nH]6)C=C5)C=C4)cc2)n1,"6,6',6'',6'''-(卟啉-5,10,15,20-四基)四(四(苯-4,1,1-二基)四(1,3,5-三嗪-2,4-二胺)",amine,False,0,False,0,8,0,commercial,YSZC6359,297148-01-7,C108H72N24,False,True,True,
NNC(=O)c1ccc(-c2nc(-c3ccc(C(=O)NN)cc3)nc(-c3ccc(C(=O)NN)cc3)n2)cc1,"4,4',4''-(1,3,6-三嗪-2,4,6-三基)三(苯甲酰胺)",amine,False,0,False,0,0,0,commercial,YSZC6829,1332896-70-4,C24H18N6O3,False,False,True,fixed
Nc1cc2c(cc1N)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1cc(N)c(N)cc41)-c1cc(N)c(N)cc1-3)c1cc(N)c(N)cc21.[Co+2],"2,3,9,10,16,17,23,24-八(氨基)酞菁钴(II)",amine,False,0,False,0,8,0,commercial,YSZC7088,455284-08-9,C32H24CoN16,False,True,True,
Nc1cc2c(cc1N)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1cc(N)c(N)cc41)-c1cc(N)c(N)cc1-3)c1cc(N)c(N)cc21.[Fe+2],"2,3,9,10,16,17,23,24-八(氨基)酞菁铁(II)",amine,False,0,False,0,8,0,commercial,YSZC7089,2414362-16-4,C32H24FeN16,False,True,True,
Nc1cc2c(cc1N)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1cc(N)c(N)cc41)-c1cc(N)c(N)cc1-3)c1cc(N)c(N)cc21.[Cu+2],"2,3,9,10,16,17,23,24-八(氨基)酞菁铜(II)",amine,False,0,False,0,8,0,commercial,YSZC3245,455284-06-7,C32H24CuN16,False,True,True,
Cc1n[nH]c(C)c1C(=O)NN,"3,5-二甲基-1H-吡唑-4-甲酰胺",amine,False,0,False,0,0,0,commercial,YSZC8016,98484-97-0,C6H9N3O,False,False,False,fixed
Nc1ccc(-c2ccc3c(c2)C2(c4cc(-c5ccc(N)cc5)ccc4-3)c3cc(-c4ccc(N)cc4)ccc3-c3ccc(-c4ccc(N)cc4)cc32)cc1,"4,4',4'',4'''-(9,9'-螺双[芴]-2,2',7,7'-四基)四苯胺",amine,False,0,False,0,4,0,commercial,YSZC8032,1632050-37-3,C48H36N4,False,True,True,
Nc1nsnc1N,"1,2,4-噻二唑-3,4-二胺",amine,False,0,False,0,2,0,commercial,LCZC7004,55904-36-4,C2H4N4S,False,True,True,
Nc1ccc(C=Cc2ccc(N)cc2)cc1,"1,2-双(4-氨基苯基)乙烷",amine,False,0,False,0,2,0,commercial,YSZC4318,621-96-5,C14H16N2,False,True,True,
Nc1cc(I)cc(I)c1,"2,5-二碘苯胺",amine,False,0,False,0,1,0,commercial,YSZC7301,35122-96-4,C6H5I2N,False,True,False,fixed
Nc1cc2c(cc1N)-c1ccccc1C2,"2,7-二氨基芴",amine,False,0,False,0,2,0,commercial,YSZC7225,49670-63-5,C13H12N2,False,True,True,
Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([n-]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[n-]5)C=C4)C=C3)cc1.[Mn+2],"5,10,15,20-四(4-氨基苯基)卟啉锰(II)",amine,False,0,False,0,4,0,commercial,YSZC6118,71547-21-2,C44H32MnN8,False,True,True,
Nc1ccc2c(c1)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1ccc(N)cc41)-c1ccc(N)cc1-3)c1ccc(N)cc21.[Cu+2],"5,10,15,20-四(4-氨基苯基)卟啉铜(II)",amine,False,0,False,0,4,0,commercial,YSZC8077,14654-63-8,C44H32CuN8,False,True,True,
N#N,"N,N'-双(2-溴-2-丙烯基)对苯二甲酰肼",other,False,0,False,0,0,0,commercial,YSZC7617,nan,C14H16Br2N4O2,False,False,False,review
COC(=O)c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,"2,2'-二氨基-4,4'-联苯二甲酸",other,False,0,False,0,2,0,commercial,YSZC7869,nan,C14H12N2O4,False,True,False,fixed
Nc1ncc(Br)c(N)n1,四(4-氨基苯基)甲烷,amine,False,0,False,0,2,0,commercial,YSZC4987,1004-01-9,C25H24N4,False,True,True,
COc1ccc(Nc2ccc(N)cc2)cc1,"4,4',4''-三氨基三苯胺",amine,False,0,False,0,3,0,commercial,YSZC6032,101-64-4,C18H18N4,False,True,False,fixed
Nc1ccc(ON2P(Oc3ccc(N)cc3)N=P(Oc3ccc(N)cc3)(Oc3ccc(N)cc3)N(Oc3ccc(N)cc3)P2Oc2ccc(N)cc2)cc1,六(4-氨基苯氧基)环三磷腈,amine,False,0,False,0,6,0,commercial,YSZC7606,1000397-54-7,C36H36N9O6P3,False,True,True,
Cl.Cl.NCCNc1cccc2ccccc12,"9,10-二(氨基甲基)蒽",amine,False,0,False,0,3,0,commercial,YSWG1284,1465-25-4,C16H14N2,False,True,False,fixed
N=S(=N)(c1ccccc1)c1ccccc1,"4,4'-二氨基二苯硫醚",other,False,0,False,0,0,0,commercial,YSZC01580,nan,C12H12N2S,False,False,False,review
Nc1cc(C(=O)O)ccc1-c1ccc(-c2ccc(C(=O)O)cc2N)cc1,"2,2'-二氨基-1,1':4',1''-三联苯-4,4''-二羧酸",amine,False,0,False,0,2,0,commercial,YSZC6014,2824235-49-4,C20H16N2O4,False,True,True,
Nc1cc(-c2cccs2)c(N)cc1-c1cccs1,"2,5-二(噻吩-2-基)苯-1,4-二胺",amine,False,0,False,0,2,0,commercial,YSZC1154,1473358-11-0,C14H12N2S2,False,True,True,
Cc1c(COc2ccc(N)cc2)c(C)c(COc2ccc(N)cc2)c(C)c1COc1ccc(N)cc1,"4,4',4''-((2,4,6-三甲基苯-1,3,5-三基)三(亚甲基))三(氧基)三苯胺",amine,False,0,False,0,3,0,commercial,YSZC1606,1419639-46-5,C30H35N3O3,False,True,True,
CC(C)(C)c1ccnc(-c2ccc(F)nc2F)c1,"2,2'-二氟-4,4'-二氨基-5,5'-二甲基-1,1'-联苯",other,True,2,False,0,0,0,commercial,YSZC7233,nan,C14H14F2N2,False,False,False,review
Nc1ccc(-c2ccc3ccc4c(-c5ccc(N)cc5)ccc5ccc2c3c54)cc1,"4,4'-(芘-1,6-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC1702,1634668-56-6,C28H16N2,False,True,True,
O=C(Nc1ccccc1)Nc1cccc([N+](=O)[O-])c1,4-氨基-3-((吡啶-3-基)氨基甲酰基)苯甲酸,other,False,0,False,0,0,0,commercial,YSZC7771,nan,C13H11N3O3,False,False,False,review
Nc1cc(C(=O)O)ccc1-c1ccncc1,3-氨基-4-(吡啶-4-基)苯甲酸,amine,False,0,False,0,1,0,commercial,YSZC7758,2138118-95-1,C12H10N2O2,False,True,False,fixed
Nc1ccc2c(c1)CN1CN2Cc2cc(N)ccc21,"6H,12H-5,11-甲桥二苯并[b,f][1,5]二氮杂环辛-2,8-二胺",amine,False,0,False,0,2,0,commercial,YSZC0699,938045-95-5,C17H20N4,False,True,True,
Nc1ccc2ccccc2c1-c1c(N)ccc2ccccc12,"1,1'-联萘-4,4'-二胺",amine,False,0,False,0,2,0,commercial,YSZC4499,nan,C20H16N2,False,True,True,
Nc1ccc(-c2nn[nH]n2)cc1,5-(4-氨基苯基)-1H-四唑,amine,False,0,False,0,1,0,commercial,YSZC2736,46047-18-1,C7H7N5,False,True,False,fixed
